Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
10.390467204,-5.43114757537842,1.2109489440918,-0.0355008840560913,5.564622327122
10.395221891,-5.79126644134522,1.24637031555176,0.425276041030884,5.93911320562378
10.399976579,-5.28051233291626,1.08825969696045,0.499300360679626,5.41455635452102
10.404731266,-3.98421597480774,0.818090438842773,0.0678420066833496,4.06790504288264
10.409485954,-2.34024691581726,0.65099048614502,-0.462481379508972,2.4727380100682
10.414240641,-0.868683934211731,0.617918968200684,-1.00777912139893,1.46698820252494
10.418995329,0.145126283168793,0.790410995483398,-1.22639679908752,1.46624018791587
10.423750016,0.704244673252106,0.876640319824219,-1.45824146270752,1.84144697824967
10.428504704,1.00664210319519,0.840831756591797,-1.59330785274506,2.06372388667611
10.433259391,1.02293109893799,0.711802482604981,-1.54057633876801,1.98152119922774
10.438014079,1.15459620952606,0.434741973876953,-1.45040249824524,1.90414295624525
10.442768766,1.18471169471741,0.50697135925293,-1.3510650396347,1.86706681723662
10.447523402,0.770211696624756,0.540953636169434,-0.910570859909058,1.30957862880319
10.452278089,0.253837406635284,0.405270576477051,-0.409298658370972,0.629446630707994
10.457032777,-0.340129375457764,0.248290061950684,-0.181941628456116,0.458735984067117
10.461787464,-0.746885657310486,0.0532855987548828,0.187682867050171,0.771947147617604
10.466542152,-0.814198672771454,-0.153383255004883,0.386681437492371,0.914313095039033
10.471296839,-0.664531767368317,-0.319098472595215,0.427489995956421,0.852158436968783
10.476051527,-0.333831965923309,-0.338696479797363,0.324983358383179,0.575997630312276
10.480806214,0.110977530479431,-0.236142158508301,-0.092233419418335,0.276742000704394
10.485560902,0.569499611854553,-0.0450248718261719,-0.842840313911438,1.01820275080152
10.490315589,0.821536421775818,0.0766592025756836,-1.50177383422852,1.71351200019643
10.495070277,0.983957052230835,0.0452346801757813,-1.57486367225647,1.85752880007782
10.499824964,1.0546487569809,-0.0363197326660156,-1.4259192943573,1.7739360071893
10.504579652,0.883776843547821,-0.0483512878417969,-1.30346393585205,1.57556897287749
10.509334339,0.507710158824921,0.0855388641357422,-0.997195482254028,1.12226794148256
10.514088975,0.136508822441101,0.130903244018555,-0.660443067550659,0.686990075164527
10.518843662,-0.110877871513367,0.0925474166870117,-0.525125980377197,0.544624845186011
10.52359835,-0.299012303352356,0.0398836135864258,-0.383065462112427,0.487584052704967
10.528353037,-0.43966817855835,0.094874382019043,-0.0858721733093262,0.457911875527573
10.533107725,-0.525216102600098,0.192949295043945,0.0867767333984375,0.566225737977086
10.537862412,-0.631917595863342,0.302952766418457,0.0558648109436035,0.703008608584609
10.5426171,-0.633293509483337,0.40804386138916,0.129571199417114,0.76442733970567
10.547371787,-0.465087413787842,0.453237533569336,0.365082263946533,0.744993707186983
10.552126475,-0.239734888076782,0.402831077575684,0.540212988853455,0.715245249510933
10.556881162,-0.0550919771194458,0.376541137695313,0.5765780210495,0.6908404799063
10.56163585,0.155946016311646,0.386295318603516,0.682192802429199,0.799331128422175
10.566390537,0.491308689117432,0.446365356445313,0.849709987640381,1.0782547577139
10.571145225,0.83869606256485,0.43724250793457,0.957214951515198,1.34567921865166
10.575899912,1.07889914512634,0.42124080657959,0.930920124053955,1.485960786781
10.580654548,1.21916508674622,0.434238433837891,0.971826434135437,1.61844775765154
10.585409235,1.43636155128479,0.495331764221191,1.13250267505646,1.89500669435909
10.590163923,1.81163513660431,0.551923751831055,1.15961229801178,2.22066259880125
10.59491861,2.14410185813904,0.572947502136231,1.16555118560791,2.50678104040848
10.599673298,2.30025577545166,0.584748268127441,1.11673557758331,2.62301458627608
10.604427985,2.2637779712677,0.582618713378906,1.02764284610748,2.55346530963945
10.609182673,2.17590093612671,0.590539932250977,1.18288159370422,2.54607367531741
10.61393736,2.12030124664307,0.555953979492188,1.42448592185974,2.61417718324637
10.618692048,2.12083172798157,0.512372970581055,1.5587455034256,2.68144379464587
10.623446735,2.12990975379944,0.433515548706055,1.6595710515976,2.73470791230081
10.628201423,2.17649364471436,0.371994972229004,1.84618544578552,2.87817746935034
10.63295611,2.20814847946167,0.339838027954102,1.8820663690567,2.92122977701633
10.637710798,2.2800030708313,0.320348739624023,1.67185723781586,2.84537237310271
10.642465485,2.42997264862061,0.389920234680176,1.44992387294769,2.85641105231739
10.647220121,2.7341513633728,0.526859283447266,1.34514510631561,3.09234211228848
10.651974808,3.2231969833374,0.561463356018066,1.20230555534363,3.48565324465251
10.656729496,3.694007396698,0.599206924438477,0.864205360412598,3.84077993252938
10.661484183,4.02725553512573,0.664028167724609,0.605848431587219,4.12635103630184
10.666238871,4.18483591079712,0.806042671203613,0.579884767532349,4.30102577668563
10.670993558,4.13826942443848,1.02989196777344,0.785779356956482,4.33628879254433
10.675748246,3.94761896133423,1.23761940002441,1.06577789783478,4.27215165586563
